,quantile,mad,alma,wcp,kurtosis,atr,rvi,increasing,pwma,median,rsx,ebsw,log_return,er,ao,rma,sinwma,ssf,nvi,wma,trima,pvt,ad,pvr,bias,cmo,midprice,zlma,swma,true_range,dema,massi,inertia,variance,mfi,dpo,cti,chop,pdist,apo,rsi,linreg,decay,natr,vidya,stdev,tema,cfo,entropy,willr,pgo,uo,skew,psl,obv,t3,qstick,fwma,zscore,vwap,jma,efi,slope,kama,percent_return,mcgd,adosc,eom,ema,hl2,pvol,hwma,decreasing,hlc3,mom,sma,ttm_trend,midpoint,cg,cmf,roc,vhf,bop,coppock,ohlc4,vwma,hma,ui,pvi,cci,change24hs,change7d,change30d,change90d,change180d
INTC,53.43109811147054,0.9115237197875977,52.9558218571532,51.96118663263578,0.5838041536893112,1.0684912952929462,57.50112316842911,0.6333333333333333,52.466642281909785,53.43109811147054,43.572492033586556,-0.01245964066201047,-0.0018621345159502726,0.2817996885933577,-1.0160360837062588,52.782895348273556,52.83660182447743,52.08479424156663,1433.3650296278545,52.312830514618845,52.58366970486111,9379476136.816414,-215632348.2615372,2.2666666666666666,-0.022066360344274855,-8.637989909490008,52.00625036730277,52.00608457600399,52.49953511979845,1.1391831401054895,52.04426061057044,25.4347517981736,55.09822664862809,1.9261736250889674,40.99506129915603,0.9338640614559771,-0.24435400856047995,49.24451819641627,1.773371666421339,-0.4141018296918299,45.681005045255006,52.035723275823905,52.2910275777181,2.1617592078280277,53.596015899883504,1.1824222016365944,51.88876100679182,0.12371713847649315,3.30059775722891,-57.578590822583834,-0.7665491091609321,45.417893451092475,-0.4451351749045411,58.055555555555564,12237766340.766666,52.7520777822054,-0.033720598133170125,52.13468008063612,-0.5961659832785423,51.95966445223833,51.83636778998967,-19477216.30101051,-0.09751841227213541,52.65647583175288,-0.0015475658776889834,52.55530673958764,-6593607.3707863055,-0.02373363945631262,52.47615690792954,51.95662009144343,1521047144.301231,51.89030883274923,0.36666666666666664,51.95966445223833,-1.5533982594807942,52.53659715016683,0.13333333333333333,52.014512379964195,-5.5240011301252006,-0.07041429194779115,-2.8681241767940318,0.28019093895322006,0.018439557239615625,-4.383490707097169,51.96298205622772,52.20708264007788,51.94330382799862,4.434292298518302,1454.2916110369615,-29.136162233439585,0.006170333364591052,0.04908349181013283,-0.05352299594145615,-0.09065836042563025,-0.1669707160833407
DESP,11.964666573206584,0.46606884256998693,12.169990639368644,12.12383331457774,-1.1140200270454816,0.4660529162548146,57.24244222693303,0.5666666666666667,12.137658834519486,11.964666573206584,49.44694185039891,0.14620021486546295,-0.0010166629662482403,0.4066418218107329,0.16322204000809623,12.09728959198951,12.156845250099224,12.11944933535571,983.6610881173827,12.131569682612561,12.14635183457975,-23064542.396155436,2915317.132484156,2.3333333333333335,0.006273964578722305,0.03149002885292216,12.140999905268352,12.119552896520274,12.141366648144192,0.44583333333333336,12.143685618459822,24.40187486493376,59.101807142883644,0.3059900981809784,52.27006504647441,0.22073683487741577,0.10309990176293903,44.39962003371195,0.7286667505900065,0.111623917074285,50.015745014426464,12.125026356553859,12.157333297729492,3.75991606039477,12.327244635964373,0.5458968899746405,12.116567173853156,0.03323196975946095,3.3212655647915037,-51.54739641468559,-0.13018637965294444,44.34877173795319,0.1955633519643677,58.888888888888886,-387841.76666666666,12.18925753601882,-0.010366627375284609,12.121652671840641,0.3161676631516921,12.128888861338298,12.099946945711817,6674.130074656163,-0.012666638692220051,12.02450028675364,-0.0007329490082460126,11.987335829939127,-119866.40560916469,-0.6295580052198329,12.124564869579087,12.138999954859417,4394721.455062739,12.337045343634493,0.43333333333333335,12.128888861338298,-0.08633333841959635,12.144599984486897,0.06666666666666667,12.11499999364217,-5.506222115115834,-0.0672412325703181,-0.39048234061048503,0.27960564686699313,-0.0773095935704006,2.330458180960823,12.131166625022889,12.114060745863899,12.112040054083673,5.789382870645912,979.36257743564,14.930598887834368,-0.005882327484718397,0.05813949917598449,0.0,-0.09832316868180035,-0.14275364056526907
BBD,3.8826035261154175,0.14994046271288836,3.790391257373478,3.7387530237194118,-0.43378939349562445,0.15426783173987527,48.41344432538951,0.5,3.7691572919953615,3.8826035261154175,45.16056051741823,-0.16992364826910508,-0.0016482417340738201,0.1492121225526094,-0.18923281612579607,3.8350101216032524,3.7883901204804986,3.7479274302930183,1151.126029203413,3.7594330173550228,3.7738343037940836,4005993769.335785,2369948323.116236,2.5,-0.03552925630248129,-13.551290283713675,3.744548393138309,3.7410106477698597,3.769883473979102,0.1630532607602532,3.7268616467357902,25.08990003745632,48.247072290534305,0.03780610476734812,50.11436280404637,0.03929674499913266,-0.2555223411716427,58.18837751438913,0.25606660107619283,-0.09396669553895282,43.224354858143165,3.7414168759056063,3.736837396621704,4.192489874722493,4.111600006135867,0.18180318535714698,3.7384768281702283,-0.08806116125313203,3.300279201310907,-58.47476743621898,-0.34851739370885454,47.18423604340509,0.22961529153252597,48.88888888888891,895406170.6,3.748788536909559,-0.0037986435120464105,3.74874794966691,-0.9857920268675687,3.739613788625427,3.749691049559516,-318142.4345941999,-0.006099716822306315,3.8700176011618157,-0.0011462685487425572,3.8041547025774514,-5149208.741766342,-0.0040661383548163624,3.776316080237182,3.7413353184374594,142634604.17310178,3.670502765514655,0.5,3.739613788625427,-0.08700034618377686,3.7706632709503176,-0.3333333333333333,3.7392205874125164,-5.51668943887465,-0.06940457634114322,-2.205346277187867,0.24995371379228673,-0.07286483693178814,-6.675322354136292,3.7405024503045765,3.772295267248676,3.7418889424937336,7.634053774976417,1264.7248675712137,-50.33568726003866,-0.008356538191369944,-0.047325547838700466,-0.07361608559057253,-0.28758992126128513,-0.1434986049370578
HAL,21.934242788950602,1.404148242102729,23.317620633863665,24.50037495295207,-0.5674096550982869,0.8658628478164664,65.00936560028526,0.5666666666666667,23.787283794457714,21.934242788950602,69.71475819085866,0.47533487234859967,0.005395862908806268,0.4363272608337407,2.4221504832079974,23.063783981629243,23.428997918509943,24.316305998719525,1011.8262910695167,24.032884781577373,23.699046232082228,-493225323.17859197,774862495.8169267,2.2666666666666666,0.0982532485583739,30.97195573493792,24.435333315531413,24.454864447070698,23.78607771343655,0.9068333943684895,24.533165218877674,25.609654882006144,66.06892476747136,3.0472771001417303,60.63720082532312,-0.022263135408100293,0.5322936988355502,44.15096248300388,1.567333539326986,1.2629871087196543,65.48597786746896,24.3962270300729,24.59399987538655,3.638413023378044,22.733459404352228,1.6759202864264138,24.56981258287457,-0.178096180130972,3.389414532896258,-28.089318111818837,1.3139843108095808,53.28040336066779,0.22233854749295412,59.72222222222222,850734754.0333333,23.784170466859823,0.05879991531372082,24.265995271945055,1.5649364209262826,24.50494439866808,24.40695365259447,1839541.9825964444,0.12300001780192057,23.73713559718965,0.005682944354327339,22.40488587528195,-361940.3829843322,1.0468219804131351,23.762517740796035,24.514083290100096,260158485.66322905,24.989331060576287,0.36666666666666664,24.50494439866808,1.6726666768391927,23.78116659800212,0.3333333333333333,24.425166606903076,-5.4387167424678005,-0.033200252051393105,7.891721038269065,0.4118423473191947,0.046890786343765506,21.939245555410697,24.498541641235352,23.8507327321777,24.491871637543447,2.2856888822244583,1682.1477676143684,68.3061098586912,-0.012653285511602275,-0.029914547964668525,0.20686315460705806,0.09618312216966407,0.24382477444559902
T,26.570028273264565,0.37809545658252847,26.253473664016617,25.913620626237837,-0.1260846690912496,0.41129515865521554,48.33797610156624,0.4666666666666667,26.109368774543206,26.570028273264565,40.79228487846725,-0.3092546987269366,-0.0019515990597158072,0.2307686590187406,-0.5674168817138067,26.28430580000066,26.212653955698304,25.95442009314411,1220.6240961532947,26.037455576116386,26.13733689520094,-4467913324.600549,500173836.69437313,2.566666666666667,-0.021645918993887934,-17.073464388228242,25.96788099613832,25.915943167563842,26.1117615614997,0.4458293276507064,25.90464227253565,25.851652337882626,49.06674106166825,0.2377427034668645,46.222151023856476,0.14549408962852048,-0.387595035606838,53.40403263479398,0.7197568672984356,-0.29064127807943263,41.46326780588588,25.940611890296797,25.949314371744787,1.6534917914397258,27.009805759627543,0.44811259610203674,25.879607141996523,-0.010651210618856448,3.306145314063392,-73.47711827614624,-0.8062095942848304,37.14673154257253,-0.46868421319353504,48.05555555555555,2836543411.8,26.13398001611496,-0.06961085151243657,25.96452872314098,-1.238941551840298,25.92319576913363,25.89343935636573,-3189722.47158971,-0.05044752756754557,26.386284712431564,-0.0018840576494572566,26.243939110808622,-38572532.45595863,-0.04545367761251023,26.105941574196596,25.94234605492522,1180859704.7516546,25.927234567295468,0.5333333333333333,25.92319576913363,-0.5096984227498372,26.113845202128097,-0.3333333333333333,25.910118961334227,-5.516164007421927,-0.25951790720605017,-1.9179032628574,0.23500371918995988,-0.12388440760104232,-4.379920390577187,25.93142380664909,26.096184664372263,25.9059277788798,3.3123995843268133,1241.672322540481,-68.85387145053446,-0.01114201307789986,-0.02126817728081043,-0.06694861238889116,-0.09992979237884103,-0.09495979368946994
CVX,102.06433308919271,3.604690625226056,105.44149549572187,109.33608328501383,-0.685053007031194,2.103541169440493,69.14420821032515,0.7,106.99429937154055,102.06433308919271,73.87596735032801,0.8673534942144894,0.004383881268595307,0.4709662718097017,6.440463721755079,105.15437344546011,105.88018857194166,108.75846492985468,1144.3173434771052,107.81740606134589,106.70841657144051,2710092261.140693,1913470495.6985884,2.1666666666666665,0.061021812100630804,36.044155783122314,109.07349980672201,109.19392141146396,106.99107769436309,1.9236661275227864,109.28179343392567,25.044615749702817,69.34874461440354,19.819423584388655,68.33968491123115,-0.44865778872841355,0.8377761558664947,40.520650640276514,3.2999974568684896,3.323741624294183,68.02207789156115,108.92024255270486,109.62266723632814,1.8949157867732174,104.3297594381532,4.289086989162521,109.57720945964292,-0.10211219490577213,3.3655008848587733,-13.288874885334655,1.6124643471173585,58.18974306635731,0.25664309109431144,70.00000000000001,1839843356.6333334,106.74774295117469,0.1803337351481121,108.60373901153778,1.7259932046672821,109.32166654798718,108.85224712607352,5193787.984247007,0.47133331298828124,106.67819590177133,0.004456516094409202,104.31264511197095,1252612.1962192773,8.41579602845192,107.0509741607525,109.29283307393392,1135871167.5308733,110.58624828410767,0.3,109.32166654798718,5.427666982014974,106.98279993693033,0.7333333333333333,109.1436668395996,-5.456335602904077,-0.02691947694180721,5.319564726919716,0.4270126204835571,0.05339860566261988,12.912036551056445,109.31183312733968,106.9485177555844,109.33626206780123,0.9532371559422318,1621.9623282895818,109.18611874859405,0.00043771162518790874,0.009273939330882941,0.14671344599418523,0.1152793964313068,0.2086630233526987
WFC,46.84347031911214,1.3381837994610821,47.65934554549711,48.72451956046109,-0.7017945309238084,1.2784007967037105,54.24555852732462,0.43333333333333335,48.09886406064034,46.84347031911214,63.050666252226975,0.4303947515324939,0.0018368375098550447,0.2586174287390203,1.5049349759451662,47.64354618118049,47.77416421566463,48.58999566706174,1283.3214605878673,48.325227848399784,48.01755787178322,40340985571.649284,2322448860.175281,2.533333333333333,0.035351230317267585,15.404365559957876,48.64360296768589,48.70911319550664,48.09728541480171,1.2652126397070758,48.70817293428885,24.946845159554208,56.0121949013178,2.6883555197887974,57.89542819103988,-0.45195396824886896,0.4714186495447102,48.65473388244188,2.0561206263806344,0.8853784544855104,57.70218277997893,48.655709582597794,48.9077335357666,2.616589702572074,46.946413128248416,1.6264162291460684,48.846887808412916,-0.1497958101333209,3.3506796588134846,-27.87549066381774,0.7403222734351064,52.20624197865736,0.06764077319968846,51.11111111111111,597029797.8666667,47.88972947199696,0.06388878382021354,48.53815144092053,1.0854458460933172,48.72406788630597,48.63890401041393,4170007.5199230057,0.09014358520507812,47.75899773774505,0.002010860874061974,47.40813657679563,2283019.9695824306,0.6488707959598999,48.10636573833428,48.72316453799575,1258649920.0811198,49.055006612951935,0.5333333333333333,48.72406788630597,1.4816190083821614,48.09299732208252,0.3333333333333333,48.680802790323895,-5.473742012254788,0.014066007569084231,3.1557895240379263,0.3043993431928824,-0.008053643527011538,8.5529874721789,48.723737233064035,47.959685218531554,48.757052260247946,2.516943863558091,1571.057815624369,61.85072754349472,-0.010669238510194523,0.01864134513509863,0.07151343397825971,0.15239248413140416,0.367983019411809
SPOT,236.41516774495443,10.627588511149089,240.0805638379823,252.86708450317383,-0.4521021085971222,8.08574950524936,57.2867957961025,0.6,244.19206670920053,236.41516774495443,59.08739727127638,0.45373728702957977,0.0075883719422043545,0.46231610535744416,10.360590744018559,242.78215309408458,242.13879057289074,250.36715416782437,967.7908138530814,247.3017289780126,243.7012977882668,439766750.1102087,70230739.86117768,2.3666666666666667,0.05286673660203012,18.27298850978719,251.63870086669922,251.68397693820728,244.4382126871745,9.345933024088541,250.6464424622286,25.702735559512643,56.18340960122488,197.88265063338284,62.3658234918186,-6.545632332249692,0.332719904599582,43.11706423906715,15.323129781087239,3.542541536510502,59.13649425489359,249.5202540772826,254.6093352254232,3.328030959862758,241.76385789520018,13.043663350322264,252.38939993487287,0.1752757507654813,3.3537282041897867,-31.89389161073353,1.2636098555412334,56.03307277876953,0.2618800162596912,57.77777777777778,97404126.13333334,243.39742134127118,0.7965028381347656,250.08785493935179,0.8283165231022894,252.78400099012586,251.22181816478874,3830056.6196862566,1.9616663614908854,247.90817936779774,0.00793320809992922,239.1923447371358,655076.2837090793,810.0582925260641,246.13131529453867,252.61783396402996,323416530.85361737,247.7564528786214,0.4,252.78400099012586,14.92100118001302,244.7473015340169,0.4666666666666667,252.13550186157227,-5.446831943884032,0.11064348712122744,6.208318650792933,0.37001082719322853,0.11598837603864258,8.597995548551799,252.61366704305013,245.9542551224732,252.12299667255644,4.7654302636285735,1121.46103932565,64.7548048138211,-0.006099689167459621,0.08665845583159815,0.2652603031878831,0.07043791165317059,-0.187332063902663
GPRK,12.885499922434489,1.1881489248628971,13.728676405378101,14.573041701316834,-0.3656613560848632,0.6877178429027407,65.88332493090846,0.6666666666666666,14.04571030382067,12.885499922434489,67.8594963789503,0.20266544451354995,0.009498205348388347,0.43854365833621983,1.662842932817943,13.57434190199182,13.813393216774983,14.439051757974546,1067.870877917097,14.234472748727512,13.99094446235233,-13308553.815769875,10282100.25553683,2.1666666666666665,0.11961459489735386,33.280493142093675,14.499166679382324,14.540950147596128,14.050888907114665,0.7934999465942384,14.58635067735295,26.00724229190029,65.24373919155589,2.1831608513839424,68.86540390390377,0.008684221066926656,0.2664716693319578,45.88285223551634,1.3556667327880865,0.8506474484745254,66.64024657104684,14.476045449085726,14.660000031789144,4.962107219851254,13.572387825975033,1.3978084670185107,14.61551633880189,0.13425617662514236,3.397200817373551,-34.0382065711768,1.3053252062121379,54.04570136224665,0.12202041424110607,65.27777777777777,14920193.5,14.071865160409244,0.11043338775634785,14.410829863514937,1.3640783386187438,14.565722253587513,14.547035402841093,58262.35168639176,0.12066669464111328,14.476508542240655,0.00997602140041182,12.773992979430496,137197.08709363776,23.164678366313645,14.056250346455185,14.551083358128865,4081123.725810051,14.968729827139292,0.3333333333333333,14.565722253587513,1.2006667137145997,14.054900019963581,0.13333333333333333,14.534666697184244,-5.424186302534603,0.11678454902445394,10.629714562096126,0.48592722100407915,0.12450683931681361,26.37471948890483,14.54804168542226,14.103712112178448,14.561824263145628,4.438904171340466,1110.3725376748569,35.881617486883975,-0.023696707557361862,-0.07741522900111986,0.32658695750779887,0.15887871776462026,-0.08138975105770296
BIDU,159.555335744222,5.841389668782552,161.80194177985638,163.18814811706542,0.01672981117357888,5.338885270041075,50.32690487842883,0.4666666666666667,162.45017984211444,159.555335744222,53.61683032727056,-0.12720631855728104,0.00035154675422260906,0.3496739777809014,3.74383424646714,161.2979722589135,161.8718145573747,163.0847301776309,770.5562633160296,162.72616557728162,162.30971494604037,19873393980.673416,587114118.6775712,2.6,0.01917358623603998,4.950189213760029,163.14933319091796,163.26015025451582,162.43385757446288,5.501590474446615,163.43545328333283,24.938467475924938,52.498361237268874,59.03935689597475,49.780730966486935,-1.4026581613641051,-0.027893998596505497,44.61611199414947,8.365848286946614,2.0282765738984474,52.47509460688002,163.3358878021799,164.78500254313153,3.2733714999615913,163.09473722529773,7.454703588656134,163.4650813219989,-0.10680137385052928,3.336687971496531,-50.70238217534038,0.27792902409203024,51.31135675661042,-0.10264221631024001,51.3888888888889,2810616583.8,162.3759627694298,0.052510121663411444,162.98804146648843,0.4333640786556069,163.1928636338976,163.67144225792177,1649000.3034373212,0.05533294677734375,164.2461950029536,0.0007011472793539419,159.69835505696858,584062.2914357026,5.624818771986201,162.28100013773175,163.20229466756186,589664220.1412181,164.5173344334493,0.5333333333333333,163.1928636338976,2.2110000610351563,162.40603525797525,-0.13333333333333333,163.14633509318034,-5.489158075965722,0.016967909650828047,1.7197582903995785,0.3338287412137057,0.004698164023806569,5.3400422116319275,163.21754506429036,163.08431824272253,163.32760768338082,4.948270139847775,1689.214732391645,-1.6964580862220155,-0.019997673998565446,-0.02011494699114369,0.03235565768074311,-0.2021837114735292,-0.4923864584297507
SHOP,1445.0283365885416,51.159478895399296,1412.2598071309935,1418.2766398111978,-0.873142612147086,48.45275874372829,57.65149048572037,0.5666666666666667,1411.0865004221598,1445.0283365885416,47.562123249113455,0.1485792770724356,0.0018860651621220084,0.3188489516956816,-31.536658600451908,1424.5638825018057,1413.9525937724163,1415.525546286793,1102.0289835740086,1414.009054879853,1412.2117598922164,1205410267.509656,181531126.67550334,2.433333333333333,-0.006754202241754585,-5.7550247982346665,1416.3459126790365,1416.132928693122,1412.0769893391923,53.42882080078125,1411.567512706817,25.16062546993502,58.68585044960657,3802.252372164462,48.068734287887445,-11.440970330489312,-0.0043419429495428095,48.915523153358784,86.8324462890625,-15.658662844926864,47.12248760088267,1412.8444841210219,1431.6413338216148,3.518664808570178,1433.3575954175822,61.01461174012975,1416.7745926084965,0.15313791747085778,3.3166693834740637,-45.575815158219136,0.06530382807695964,50.25761680468712,-0.2429072832395234,58.05555555555556,199506496.03333333,1405.968480369834,-0.14109049479166688,1416.0207277951538,-0.29829877692791157,1418.0028523763017,1415.8058311333687,2698218.2825663597,2.802001953125,1426.5820486432947,0.002239683509407886,1413.758481931631,142327.9453134785,-2833.547213683201,1416.4213266896363,1417.4552775065104,1442764247.7282388,1402.4972536617342,0.43333333333333335,1418.0028523763017,0.6133341471354167,1413.343600667318,0.2,1417.697001139323,-5.497553342781662,-0.0035865394199048116,0.21359603918851008,0.3136229217253405,0.015146119012345785,-1.695914281964341,1417.8042205810548,1409.8980691362399,1416.1683381873747,6.344928876391604,1438.6912439489088,2.7041187046805977,0.013007385008413586,0.12536656891495612,0.04177982207744213,0.03815826375454101,0.09816993219752224
AUY,4.094861173629761,0.13539992184109156,4.124822702102114,4.133577025921117,-1.052844764274217,0.13946514987922606,48.555024524893284,0.4666666666666667,4.127963343402371,4.094861173629761,51.73888428302714,0.03236073351090182,0.0018958531575218281,0.36085222917819665,-0.011944329553466604,4.12819321748307,4.121731678712529,4.127564074543569,912.4028213300539,4.127496702165315,4.126433934105767,4121104700.0440664,-1368849479.5146701,2.3,0.004006858649853643,0.01393669431080075,4.131321967622356,4.128181664347485,4.127085363864898,0.14063636458792178,4.128027132311787,24.724899361953863,47.51290146977888,0.0252376074245508,54.86292773165871,-0.01681079425309835,0.028274059949937584,52.26686309717952,0.24160603675997058,0.00509035337684507,50.006968347155386,4.132748897765582,4.13666665871938,3.3303084703654915,4.2087410469951,0.1583670107431882,4.134141487306158,0.10718728427396608,3.3266558798509496,-45.927551484063216,0.08519406776373507,47.212448371954196,0.16501313225577116,41.666666666666664,43224368.06666667,4.112969229474688,-0.0060954908178861116,4.128566279833689,0.08007219194033609,4.13365825678371,4.121442879848636,-24021.306892150213,0.007666659355163574,4.168607013329673,0.002173858372437317,-0.24235816157229773,-2489830.7061750493,0.0034758747518499034,4.124953633200781,4.1338207185088995,50623262.57624315,4.116698801153369,0.4,4.13365825678371,0.023027753829956053,4.12633006175359,0.2,4.129500003655751,-5.498447041993768,-0.04377091780766309,0.7403112636477758,0.27698720349361855,-0.029235709962457477,1.7040996346233521,4.134408474458065,4.121519626015734,4.126960879841236,4.857719797728357,1556.8723476360387,3.9180027668526236,-0.004878044241882984,-0.05990788473286135,0.030362135647626243,-0.021155951761476666,-0.07127113033928101
PAAS,24.57198429107666,0.9327670672381367,24.490163482151974,24.861749919255576,-1.2792054508536708,0.803213034545624,52.617613055341714,0.6,24.602987497424085,24.57198429107666,51.99968353330267,0.1221614738727491,0.003442261745134151,0.37356950436029757,-0.00417705329880178,24.665506846309246,24.539582410717074,24.76346057756526,760.9194120097399,24.68368471319025,24.587453566657175,1060284043.9125344,-198141438.20128018,2.3,0.011481597995707063,1.3743062750025092,24.84650001525879,24.7964900651712,24.607488753000894,0.7943332672119141,24.741895772278724,24.635776719413577,51.82074785136928,1.1435432151412275,51.78646614926073,-0.33694743106239744,0.17005040310716021,48.290198527847785,1.4329995473225912,-0.003429506171463122,50.687153137501255,24.749663604904004,24.929666557312007,3.167638087649674,25.281048198480406,1.0656062363405703,24.842581278331014,0.12412339798760565,3.3308648626169397,-43.1367878505927,0.3789669272949295,45.7752546894232,0.10701867745633296,54.166666666666664,144952425.73333332,24.483420919811934,-0.022633501688639163,24.76009310386676,0.18293347900681486,24.863222164577905,24.764832173552268,48562.23129801314,0.0849999745686849,24.540253496525015,0.00360077088508914,24.494078852519284,-515609.64711387554,1.9509778038867442,24.66167144102892,24.866166655222575,41909978.71330515,24.762806631464482,0.4,24.863222164577905,0.43199996948242186,24.615099862416585,0.06666666666666667,24.814833196004233,-5.484977493998779,-0.10384724648774149,1.933266376448438,0.3409750568377389,0.0010337557139886674,2.2519147989483175,24.86133329073588,24.595831044846257,24.807557114623606,5.4063623796981135,1788.6725340120327,30.01464841033801,-0.033574940538167786,-0.044150946275243186,0.07695575810862376,-0.10058514651619765,-0.2284386549737213
MA,349.0245829264323,6.032757360387732,350.2670635445681,348.2085952210248,-0.8648776157590078,8.439630049558113,49.72490626416702,0.5,349.59214655359585,349.0245829264323,50.345195795528,0.016875647960779325,-0.0008415690627376182,0.2274756013485529,-0.42656027708405303,349.4290241864565,349.6839795488888,348.47372992738474,1380.888758939507,349.01231702399986,349.6349652043095,15181057196.395594,2280606987.099943,2.533333333333333,-0.002737993383072357,-3.5545266573526413,348.6091095600825,348.28501128242914,349.5383102077909,9.809864635869493,348.60913486718584,26.20134866067676,50.30189926426849,52.4975254515711,48.96879948475192,1.8233852988795194,0.026510069904085835,53.946763281827536,15.62643657462817,0.6313489734617027,48.22273667132367,348.91300592778805,350.54876810709624,2.597052072607901,354.4314603826964,7.11898477000777,348.396558949695,-0.043205216724213326,3.321596455625434,-50.29089406850984,-0.1375520165317841,45.861676200972944,-0.015820045498431252,49.44444444444445,2596223813.3,349.37881998646515,-0.7120062528706613,348.48399503836816,-0.023722962892702145,348.31512443857986,348.0948854610277,-5358609.803297857,-0.29726765950520834,350.9702879501278,-0.0006292662283513328,348.59248361237394,-1967467.1735516866,10.10178356383859,348.96580143742733,348.5281828736901,1506671147.754058,353.62755768581053,0.5,348.31512443857986,-1.9144439697265625,349.4545004272461,0.0,348.037641398112,-5.507163329915457,-0.1298776611414506,-0.49672515185276483,0.20172214804338118,-0.06409221292678426,0.5408104966495628,348.46588259760017,347.95156303658246,348.19750600692805,3.296583424367608,1149.5700852295222,1.096771908414468,0.034343174753528105,-0.015977004478717638,-0.031515188712786135,-0.06705639467036117,0.041467074456663866
ZM,278.0794962565104,13.91199324544271,269.159273576408,269.0791919708252,-0.649898016290101,9.188820500271568,43.44071638679837,0.5,268.7521653095881,278.0794962565104,50.420320926850195,-0.04601662814645866,-0.0009509170493955841,0.42081688404108003,-14.283039674945908,274.31580145216464,269.28493509444854,268.8376621692755,967.0302046803042,268.8649820593632,268.91355559737593,3446490194.064099,210767328.67075166,2.6333333333333333,-0.021470557849787002,-16.426919870053347,269.50256601969403,268.67996394203,268.8543222724067,9.121173095703124,267.0938182851234,24.329645024914726,41.170941238934795,339.63925740633016,45.60755784072596,-3.199762645520662,-0.0028605184327098656,48.694425036806855,16.10127970377604,-6.124922499697431,41.78654006497332,268.37572416983244,270.8573343912761,3.21228918151054,285.5853945580203,16.8986545738954,269.34526743275075,0.030113116719806172,3.312976379056163,-51.132997408974546,0.006296707600230518,44.16729725654347,0.3017585274319177,43.05555555555555,383461051.1666667,265.1959975602859,-0.026334126790364544,268.8741566620229,-0.19950407548393315,269.1621444702149,268.5429153580089,-5189797.099175196,-0.2553324381510417,273.4863527767474,-0.0007437161551647346,270.526436564783,-1492040.7552107791,-8.452850071382445,269.7165659156689,269.32804946899415,853023610.9466044,269.1372602677691,0.5,269.1621444702149,-0.9263315836588542,268.9491335042318,0.0,268.9580006917318,-5.501661195029431,-0.11745965896709475,-0.1434175456206948,0.3865778791985218,0.03914527755525443,-3.474454940191357,269.0483750661214,269.02749382858246,268.779189196243,7.783521993071093,1237.6941692478727,3.4852271085313284,-0.06679517647850342,-0.04244639074446743,-0.027454151408248806,-0.32379745290249207,-0.3461444159032665
BB,10.119500144322712,0.5445799802144369,10.088464802791936,10.386517532666524,-0.6339937029226732,0.5238013961970259,40.60599669405894,0.4666666666666667,10.183536566607653,10.119500144322712,53.860707094765274,0.027238558710680778,0.0020849852153985338,0.27292964411692505,0.0764687225865383,10.201408661931644,10.131748317766203,10.336365272594975,381.99913358327615,10.260109174323803,10.173666771252952,84821238200.69762,-1698154268.8519397,2.7,0.021578598027375252,3.597969819310679,10.410201708475748,10.366457357623336,10.192133435143365,0.52393004099528,10.319547313791057,24.628800921568356,39.06552386637243,0.43017669736507685,62.53139202591194,-0.1344473311775609,0.11639768480867899,47.037721252645504,0.8848601659138997,0.008683771149724961,51.79898490965533,10.322542931273743,10.41033339182536,5.023504099137028,10.511583995452437,0.6517274790454758,10.389772895049855,-0.16196655897556014,3.342980879102957,-51.00479966357363,0.460038520932294,46.67497613948567,0.4998132415889302,41.66666666666666,4378321653.666667,10.103108865596308,0.026600097020466344,10.322494237850877,0.29947345417814136,10.390578916337756,10.381695332845572,2328181.978531873,0.022333335876464844,10.237721604506158,0.00272687080559898,10.047792910387939,-1246826.3171785672,0.07736269717628079,10.235090925455884,10.398701683680217,105695760.58886051,9.909895451179771,0.5333333333333333,10.390578916337756,0.34499991734822594,10.199466762542725,-0.06666666666666667,10.3631667137146,-5.4682042935889905,-0.05494247619370687,3.728031830957566,0.29449025512513444,-0.07010558977439067,5.384199003309404,10.382017517089844,10.378845983325498,10.383575815239338,8.709301626964965,2322.0784880848473,30.87079194797366,-0.06382978723404253,0.017576278724144467,0.051625235170523975,-0.0916597595496389,0.03675780923115424
